Статус,Тип,Размер,Размер (байт),Путь на продакшене (public_html/),Локальный путь
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,544 КБ,557988,docs/dokumenty/Положение-о-внутренней-системе-оценки-качества-образовательной-деятельности-в-техникуме-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,538 КБ,551391,docs/dokumenty/Положение-о-внутренней-системе-оценки-качества-образовательной-деятельности-в-техникуме-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,265 КБ,272353,docs/dokumenty/Положение-о-дежурной-группе-Приложение-№-36-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5-а.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,372 КБ,380963,docs/dokumenty/Положение-о-дежурной-группе-Приложение-№-36-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5-а.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,441 КБ,452491,docs/dokumenty/Положение-о-дополнительных-платных-услугах.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,423 КБ,434038,docs/dokumenty/Положение-о-дополнительных-платных-услугах.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,247 КБ,253385,docs/dokumenty/Положение-о-комиссии-по-вопросам-перевода.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,386 КБ,396040,docs/dokumenty/Положение-о-комиссии-по-вопросам-перевода.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,213 КБ,218288,docs/dokumenty/Положение-о-лаб.-и-практич.-занятиях-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,784 КБ,803703,docs/dokumenty/Положение-о-лаб.-и-практич.-занятиях-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,264 КБ,270525,docs/dokumenty/Положение-о-мастере-ПО-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,884 КБ,905758,docs/dokumenty/Положение-о-мастере-ПО-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,199 КБ,204646,docs/dokumenty/Положение-о-мастерской-по-компетенции-Промышленная-автоматика-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,275 КБ,282234,docs/dokumenty/Положение-о-мастерской-по-компетенции-Промышленная-автоматика-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,204 КБ,209165,docs/dokumenty/Положение-о-мастерской-по-компетенции-Сварочные-технологии-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,279 КБ,286520,docs/dokumenty/Положение-о-мастерской-по-компетенции-Сварочные-технологии-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,276 КБ,283248,docs/dokumenty/Положение-о-методической-работе-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,908 КБ,930376,docs/dokumenty/Положение-о-методической-работе-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,197 КБ,202115,docs/dokumenty/Положение-о-переходе-с-платного-обучения-на-бесплатное.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,526 КБ,539270,docs/dokumenty/Положение-о-переходе-с-платного-обучения-на-бесплатное.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,381 КБ,390629,docs/dokumenty/Положение-о-подготовительных-курсах-детям-сиротам.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,363 КБ,371908,docs/dokumenty/Положение-о-подготовительных-курсах-детям-сиротам.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,543 КБ,556221,docs/dokumenty/Положение-о-портфолио-достижений-обучающихся-Приложение-№-31-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5-а.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,621 КБ,635980,docs/dokumenty/Положение-о-портфолио-достижений-обучающихся-Приложение-№-31-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5-а.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,395 КБ,404927,docs/dokumenty/Положение-о-порядке-зачисления-на-полное-гос.-обеспечение.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,377 КБ,386138,docs/dokumenty/Положение-о-порядке-зачисления-на-полное-гос.-обеспечение.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,165 КБ,169842,docs/dokumenty/Положение-о-порядке-и-условиях-отчисления-восстановления-и-перевода-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,242 КБ,248061,docs/dokumenty/Положение-о-порядке-и-условиях-отчисления-восстановления-и-перевода-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,279 КБ,286390,docs/dokumenty/Положение-о-порядке-мобильной-связи-2024.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,280 КБ,287190,docs/dokumenty/Положение-о-порядке-мобильной-связи-2024.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,426 КБ,436562,docs/dokumenty/Положение-о-порядке-оплаты-за-проживание-в-студ.общежитии.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,408 КБ,418644,docs/dokumenty/Положение-о-порядке-оплаты-за-проживание-в-студ.общежитии.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,419 КБ,429926,docs/dokumenty/Положение-о-порядке-предоставления-платных-услуг-и-расходовании-средств.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,402 КБ,411785,docs/dokumenty/Положение-о-порядке-предоставления-платных-услуг-и-расходовании-средств.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOC,57 КБ,58368,docs/dokumenty/Положение-о-приемной-комиссии-ГБПОУ-РО-СИТ-на-2026-2027-учебный-год-2026.doc,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,31 КБ,32378,docs/dokumenty/Положение-о-приемной-комиссии-ГБПОУ-РО-СИТ-на-2026-2027-учебный-год-2026.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,131 КБ,134985,docs/dokumenty/Положение-о-расписании-учебных-занятий-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,627 КБ,642128,docs/dokumenty/Положение-о-расписании-учебных-занятий-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,190 КБ,195028,docs/dokumenty/Положение-о-режиме-занятий-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,744 КБ,762420,docs/dokumenty/Положение-о-режиме-занятий-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,DOCX,111 КБ,114290,docs/dokumenty/Положение-о-студенческом-общежитии-Приложение-№-1-к-приказу-ГБПОУ-РО-СИТ-от-05.12.2025-№124.docx,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,2 МБ,2747121,docs/dokumenty/Положение-о-студенческом-совете-ГБПОУ-РО-СИТ-2024.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,2 МБ,2638429,docs/dokumenty/Положение-о-студенческом-совете-ГБПОУ-РО-СИТ-2024.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,289 КБ,296272,docs/dokumenty/Положение-о-физкультурной-и-спортивно-массовой-работе-в-техникуме-Приложение-№-42-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5-а.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,391 КБ,400678,docs/dokumenty/Положение-о-физкультурной-и-спортивно-массовой-работе-в-техникуме-Приложение-№-42-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5-а.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,393 КБ,403185,docs/dokumenty/Положение-о-формах-периодичности-и-порядке-текущего-контроля-успеваемости-и-промежуточной-аттестации-обучающихся-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,463 КБ,474186,docs/dokumenty/Положение-о-формах-периодичности-и-порядке-текущего-контроля-успеваемости-и-промежуточной-аттестации-обучающихся-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,253 КБ,259123,docs/dokumenty/Положение-об-УМК-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,864 КБ,885590,docs/dokumenty/Положение-об-УМК-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,307 КБ,314865,docs/dokumenty/Положение-об-обучении-по-индивид.-учебному-плану-и-ускоренном-обучении-Приложение-№33-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5а.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,409 КБ,419250,docs/dokumenty/Положение-об-обучении-по-индивид.-учебному-плану-и-ускоренном-обучении-Приложение-№33-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5а.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,944 КБ,967649,docs/dokumenty/Положение-об-оплате-труда-Работников-ГБПОУ-РО-СИТ-2022-год-1.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,805 КБ,824625,docs/dokumenty/Положение-об-оплате-труда-Работников-ГБПОУ-РО-СИТ-2022-год.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,332 КБ,340241,docs/dokumenty/Положение-об-орган.-вып.-индив-проекта-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,1014 КБ,1039112,docs/dokumenty/Положение-об-орган.-вып.-индив-проекта-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,363 КБ,372641,docs/dokumenty/Положение-об-организации-...-технологий-2020.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,461 КБ,472984,docs/dokumenty/Положение-об-организации-...-технологий-2020.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,299 КБ,306384,docs/dokumenty/Положение-об-организации-выполнения-дипломного-проекта-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,952 КБ,974958,docs/dokumenty/Положение-об-организации-выполнения-дипломного-проекта-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,198 КБ,203114,docs/dokumenty/Положение-об-организации-выполнения-и-защиты-курсовых-работ-проектов-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,754 КБ,772490,docs/dokumenty/Положение-об-организации-выполнения-и-защиты-курсовых-работ-проектов-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,891 КБ,913182,docs/dokumenty/Положение-об-организации-и-проведении-ДЭ.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,843 КБ,864013,docs/dokumenty/Положение-об-организации-и-проведении-ДЭ.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,21 МБ,22819427,docs/dokumenty/Положение-об-организации-и-проведении-практической-подготовки-обучающихся-Приложение-к-Приказу-№112-от-13.11.25.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,426 КБ,437153,docs/dokumenty/Положение-об-организации-образовательной-деятельности-инвалидов-и-лиц-с-ОВЗ-Приложение-№-22-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№-5-а.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,524 КБ,537213,docs/dokumenty/Положение-об-организации-образовательной-деятельности-инвалидов-и-лиц-с-ОВЗ-Приложение-№-22-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№-5-а.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,397 КБ,407413,docs/dokumenty/Положение-об-организации-питания-обучающихся-Приложение-№8-к-Приказу-ГБПОУ-РО-«СИТ»-от-№25.01.2019-№5-а.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,492 КБ,504544,docs/dokumenty/Положение-об-организации-питания-обучающихся-Приложение-№8-к-Приказу-ГБПОУ-РО-«СИТ»-от-№25.01.2019-№5-а.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,302 КБ,309560,docs/dokumenty/Положение-об-организации-уч.-иссл.-работы-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,958 КБ,981838,docs/dokumenty/Положение-об-организации-уч.-иссл.-работы-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,128 КБ,131616,docs/dokumenty/Положение-об-отделении-ПКРС-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,622 КБ,636951,docs/dokumenty/Положение-об-отделении-ПКРС-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,197 КБ,202700,docs/dokumenty/Положение-об-отделении-ПССЗ-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,756 КБ,774336,docs/dokumenty/Положение-об-отделении-ПССЗ-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,325 КБ,333619,docs/dokumenty/Положение-об-уполномоченном-по-правам-ребенка-в-техникуме-Приложение-№37-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5а.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,422 КБ,433150,docs/dokumenty/Положение-об-уполномоченном-по-правам-ребенка-в-техникуме-Приложение-№37-к-приказу-ГБПОУ-РО-«СИТ»-от-25.01.2019г.-№5а.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,210 КБ,215795,docs/dokumenty/Положение-об-учебной-части-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,781 КБ,800142,docs/dokumenty/Положение-об-учебной-части-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,200 КБ,204979,docs/dokumenty/Положение-об-экзамене-квалификационном-2023.pdf,
ОТСУТСТВУЕТ ЛОКАЛЬНО,ZIP,760 КБ,779044,docs/dokumenty/Положение-об-экзамене-квалификационном-2023.zip,
ОТСУТСТВУЕТ ЛОКАЛЬНО,PDF,413 КБ,423379,docs/dokumenty/Положение-по-выпуску-детей-сирот.pdf,
